campaign_id,broadcast_date,air_state,channel,spots,seconds,rating_points_planned,spend_ils,spots_dropped_by_rule,dropped_rule_id,figures_basis,source_file,counted_as_of,counted_as_of_basis,is_demo,note
CMP_D044,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D044,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D044,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D044,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D044,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-04-27,aired,רשת 13,4,112,19.8000,35052.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D045,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D045,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-04-27,aired,רשת 13,4,73,21.9000,16500.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D046,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D046,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-04-27,aired,רשת 13,2,30,9.1000,8190.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D047,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D047,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-04-27,aired,רשת 13,6,92,29.2000,19524.00,2,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D048,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D048,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-04-27,aired,רשת 13,3,57,15.5000,17670.00,0,,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D049,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D049,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-04-27,aired,רשת 13,6,120,27.0000,16482.00,3,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D050,2025-04-27,scheduled,רשת 13,2,40,5.2000,2964.00,1,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D050,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D050,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-04-27,scheduled,רשת 13,5,44,13.0000,936.00,4,DEFAULT_ONE_PER_BREAK,"Sum of the planned break rating over each airing, all-viewers base, from the traffic file. Engine-priced per spot, the same ledger the money board reads. Nothing is invoiced.",Wally_Prime_Reshet_Example_2025-04-27.csv,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,
CMP_D051,2025-04-28,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-04-29,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-04-30,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-05-01,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-05-02,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
CMP_D051,2025-05-03,unknown,רשת 13,,,,,,,,,2025-04-27T22:59:00,"The start of the last programme booked on the newest sourced broadcast day, so the demo shows what has aired and what is still to come on that day.",true,"This flight day has no per-spot source, so what aired is unknown and is not zero."
